name,height,reach,stance,rating,rd,volatility,tot_str_pct,td_pct,sig_str_pct,head_sig_str_pct,body_sig_str_pct,leg_sig_str_pct,dist_sig_str_pct,clch_sig_str_pct,gnd_sig_str_pct,avg_kd,avg_tot_str_lnd,avg_td_lnd,avg_sub_att,avg_rev,avg_ctrl,avg_sig_str_lnd,avg_head_sig_str_lnd,avg_body_sig_str_lnd,avg_leg_sig_str_lnd,avg_dist_sig_str_lnd,avg_clch_sig_str_lnd,avg_gnd_sig_str_lnd
Justin Lawrence,68,67,Orthodox,1359.3716312415067,213.9685330789136,0.06000027204301067,0.2365964257135236,0.19444444444444442,0.23464755077658306,0.2300897170462388,0.2571428571428571,0.4222222222222222,0.22804232804232805,0.2380952380952381,0.125,0.1111111111111111,11.888888888888891,0.27777777777777773,0.0,0.0,7.388888888888889,11.333333333333334,9.222222222222221,1.3888888888888886,0.7222222222222222,10.444444444444445,0.5555555555555556,0.3333333333333333
Ronnie Lawrence,68,68,Switch,1656.4794411049065,217.8630750819315,0.059998630334567475,0.5941495201331586,0.7486772486772487,0.5506282335550629,0.4949775250670318,0.560428849902534,0.8927738927738927,0.4957298136645963,0.5714285714285715,0.4269162210338681,0.3333333333333333,20.11111111111111,1.6666666666666667,0.0,0.1111111111111111,106.8888888888889,15.333333333333334,10.111111111111112,2.6666666666666665,2.555555555555556,7.111111111111112,0.6666666666666666,7.555555555555556
Valmir Lazaro,72,73,Orthodox,1517.7701435736128,215.88245953563208,0.06000202058233305,0.41236807470169995,0.13333333333333333,0.37947328776416317,0.31817854272331697,0.5034188034188034,0.882051282051282,0.3705999590468106,0.4151515151515151,0.0,0.0,27.0,0.4444444444444444,0.0,0.0,32.333333333333336,24.333333333333332,17.0,3.6666666666666665,3.6666666666666665,22.222222222222218,2.111111111111111,0.0
Zviad Lazishvili,66,69,Orthodox,1361.6542303683193,262.0306582867214,0.05999905668247158,0.4049079754601227,0.0,0.39375,0.21739130434782608,0.7727272727272727,0.9130434782608695,0.39215686274509803,0.42857142857142855,0.0,0.0,22.0,0.0,0.0,0.0,30.0,21.0,8.333333333333334,5.666666666666667,7.0,20.0,1.0,0.0
Mounir Lazzez,73,76,Orthodox,1625.2495530852116,196.69986736551297,0.060001494770544776,0.7055610626486915,0.25,0.6970719252498914,0.4758393089960887,0.859094982078853,0.7272256728778468,0.437510113571664,0.575,0.25,0.0,24.0,0.3333333333333333,0.0,0.0,40.0,22.666666666666664,12.666666666666666,5.25,4.75,20.25,1.9166666666666667,0.5
Cung Le,69,70,Southpaw,1725.612579065169,185.58984860768825,0.06000617480280265,0.4351290684624018,0.25,0.4318104843916053,0.27233870330885257,0.6722045011518696,0.8854166666666666,0.42537455718766215,0.225,0.0,0.25,13.208333333333332,0.16666666666666666,0.0,0.0,6.583333333333333,12.958333333333332,5.4375,5.020833333333333,2.5,12.208333333333334,0.75,0.0
Quang Le,66,70,Orthodox,1275.5909083704566,253.25986675877442,0.05999931871561263,0.3964080459770115,0.34090909090909094,0.32239364188873304,0.2093073593073593,0.7384259259259259,0.9166666666666667,0.31837194337194336,0.35714285714285715,0.08333333333333333,0.0,16.666666666666668,0.5,0.0,0.0,42.0,13.333333333333332,7.5,4.666666666666667,1.1666666666666667,12.333333333333334,0.8333333333333334,0.16666666666666666
Carlos Leal,71,74,Orthodox,1789.0029271015906,266.13586168620725,0.060002493711313304,0.5792682926829269,0.125,0.5466463414634146,0.44919394235466537,0.8827586206896552,1.0,0.5001665001665001,0.864367816091954,0.0,0.0,64.83333333333333,0.16666666666666666,0.0,0.0,3.6666666666666665,57.33333333333333,36.5,16.666666666666668,4.166666666666666,42.666666666666664,14.666666666666666,0.0
Jordan Leavitt,69,71,Southpaw,1585.0692989043066,157.48776413614866,0.06000160255646865,0.7071399003173084,0.18367346938775508,0.6696824184219141,0.36819727891156456,0.6664285714285715,0.6616222760290557,0.5446184534419828,0.5829931972789115,0.3333333333333333,0.14285714285714285,21.928571428571427,0.5238095238095238,0.21428571428571427,0.19047619047619047,68.80952380952381,9.071428571428571,2.5476190476190474,2.619047619047619,3.9047619047619047,6.6190476190476195,1.5238095238095237,0.9285714285714286
Chris Leben,71,73,Southpaw,1629.0772712673852,103.1443978328684,0.060009610337389004,0.6421771548433991,0.34458874458874456,0.45316671072614234,0.3719198612941695,0.6332847707847707,0.48473613820626144,0.3356289559418685,0.5572743729829291,0.5096835545699182,0.17424242424242423,32.734848484848484,0.356060606060606,0.19696969696969696,0.0,58.98484848484849,12.106060606060606,7.363636363636363,2.1818181818181817,2.5606060606060606,5.4772727272727275,3.3636363636363638,3.265151515151515
Mickael Lebout,71,73,Orthodox,1455.4628974200848,218.70722050323494,0.059998516122519885,0.41665490016120116,0.0,0.3745167935603822,0.30070045552803215,0.5972222222222222,0.8357142857142857,0.36015978196285103,0.0,0.5625,0.0,16.333333333333332,0.0,0.0,0.3333333333333333,51.55555555555555,13.0,8.555555555555555,1.777777777777778,2.6666666666666665,11.666666666666666,0.0,1.3333333333333333
Justin Ledet,76,80,Orthodox,1445.3741012995301,170.90802489718467,0.06000152181201408,0.37778024739260846,0.14285714285714285,0.3099632679375453,0.3011839717243382,0.3163265306122449,0.14285714285714285,0.2966078333905413,0.21428571428571427,0.14285714285714285,0.0,13.904761904761907,0.14285714285714285,0.14285714285714285,0.0,14.238095238095239,11.619047619047619,10.714285714285714,0.6190476190476192,0.2857142857142857,11.047619047619047,0.42857142857142855,0.14285714285714285
James Lee,71,71,Southpaw,1319.2929471650177,264.65503322345006,0.05999946039984257,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Lee,70,70,Orthodox,1189.541246137955,247.19798498971468,0.05999959877579683,0.6527777777777777,0.0,0.5,0.38636363636363635,0.35,0.3333333333333333,0.45833333333333337,0.2916666666666667,0.0,0.0,6.75,0.0,0.0,0.0,5.75,3.5,1.25,1.75,0.5,1.75,1.75,0.0
Jackie Lee,70,71,Orthodox,1275.0444209203085,282.93574606818265,0.06000021813559981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vaughan Lee,66,66,Orthodox,1400.2646312873378,147.4687574167704,0.059994100405214947,0.7197494050644898,0.05555555555555555,0.5408456288581509,0.40086589633489783,0.7734742314647378,0.6916125541125541,0.4610414091551113,0.6413925438596491,0.265625,0.125,28.0,0.16666666666666666,0.375,0.0,20.666666666666668,13.208333333333334,6.5625,4.25,2.3958333333333335,10.25,2.3333333333333335,0.625
Kevin Lee,69,77,Orthodox,1838.6810880662276,93.44486995496173,0.05999762708853837,0.49934993636982783,0.41422305764411027,0.4375669412153556,0.38096122008483746,0.7317458920433748,0.42105263157894735,0.3423611769441938,0.4499025341130604,0.6070038808511352,0.05263157894736842,23.40175438596491,0.9070175438596492,0.2894736842105263,0.03508771929824561,103.58070175438597,16.353508771929825,12.509649122807017,3.424561403508772,0.4192982456140351,9.490350877192983,1.4359649122807019,5.427192982456141
Rocky Lee,69,69,Orthodox,1337.6891060937023,290.31896371798047,0.05999967537233814,0.5833333333333334,0.1,0.5138888888888888,0.23255813953488372,0.9285714285714286,0.9333333333333333,0.43333333333333335,0.9090909090909091,1.0,0.0,16.333333333333332,0.3333333333333333,0.0,0.0,75.0,12.333333333333334,3.3333333333333335,4.333333333333333,4.666666666666667,8.666666666666666,3.3333333333333335,0.3333333333333333
Andrea Lee,66,69,Orthodox,1468.8851371710105,110.03965986856207,0.060004068127162184,0.5257062589473405,0.40714285714285714,0.4736749659815177,0.33244948358464516,0.688156371199657,0.8020044053017615,0.42651869595901604,0.7332971825093674,0.6250566893424035,0.023809523809523808,30.464285714285715,0.5595238095238095,0.2261904761904762,0.09523809523809523,45.035714285714285,23.535714285714285,10.785714285714286,7.845238095238096,4.904761904761905,19.261904761904763,2.4642857142857144,1.8095238095238095
JeongYeong Lee,70,73,Orthodox,1599.7393289466345,224.5627657007332,0.05999963296189838,0.5494687131050767,0.2222222222222222,0.47871915561260875,0.4085304659498208,0.9259259259259259,0.3333333333333333,0.43078231292517005,0.625,0.18279569892473116,0.0,17.0,0.2222222222222222,0.0,0.0,36.77777777777778,9.555555555555555,6.666666666666667,2.6666666666666665,0.2222222222222222,5.666666666666667,2.0,1.888888888888889
ChangHo Lee,68,69,Orthodox,1715.5057945905646,261.5780522571384,0.059998923730740866,0.7034083112809958,0.3611111111111111,0.6502384737678856,0.597872340425532,0.6470588235294117,0.25,0.4185606060606061,0.38372093023255816,0.37,0.0,57.83333333333333,0.8333333333333333,0.25,0.75,102.5,25.0,15.166666666666668,9.5,0.3333333333333333,4.75,11.0,9.25
Thales Leites,73,78,Orthodox,1803.2684425702032,95.07132196329636,0.06000222810634992,0.5413646833775745,0.29441524084381226,0.4245366154118762,0.33813206842056703,0.4977667834810692,0.6521706267047882,0.35617430670404027,0.3467652717652718,0.38660730762676804,0.10317460317460317,14.711111111111112,0.773015873015873,0.4603174603174603,0.0,84.43809523809524,9.323809523809524,6.280952380952381,0.9365079365079365,2.1063492063492064,6.226984126984128,0.9777777777777776,2.119047619047619
Amanda Lemos,64,65,Southpaw,1846.6373998857314,111.42541407890474,0.05999795132625998,0.5781006122779453,0.3923076923076923,0.5212727714519436,0.46470272934065654,0.5349222723969688,0.7967032967032968,0.47387848637267294,0.39242424242424245,0.5371711621711621,0.3076923076923077,15.997435897435897,0.32051282051282054,0.21025641025641026,0.07692307692307693,50.9076923076923,13.266666666666667,8.779487179487178,2.4948717948717944,1.9923076923076926,9.02051282051282,1.4897435897435898,2.7564102564102564
Christophe Leninger,72,72,Southpaw,1329.2008442863776,251.83752349015657,0.059998415516247246,0.7377717391304348,0.0,0.34375,0.3653846153846154,0.0,0.0,0.4,0.0,0.0,0.0,15.0,0.0,0.25,0.0,0.0,1.25,1.25,0.0,0.0,1.25,0.0,0.0
Jesse Lennox,69,72,Orthodox,1351.9407636213693,214.2445218612147,0.060000457812653486,0.2843610934520025,0.6666666666666666,0.26825657894736843,0.18286858912700552,0.5314814814814816,0.7708333333333334,0.24316436251920123,0.46296296296296297,0.3333333333333333,0.0,12.0,0.3333333333333333,0.1111111111111111,0.0,29.555555555555557,10.666666666666666,5.666666666666667,3.111111111111111,1.8888888888888886,8.555555555555555,0.888888888888889,1.222222222222222
Nik Lentz,68,68,Orthodox,1764.742859881337,89.13034941392824,0.05998518263707779,0.6103703875431213,0.30792797100846636,0.5104860984103503,0.41396816323494834,0.7917597871659656,0.7812860172235173,0.4103468890648272,0.6746087832446191,0.6101815630466746,0.03472222222222222,29.819444444444443,1.1180555555555556,0.3541666666666667,0.03472222222222222,91.1388888888889,17.125,10.569444444444445,4.041666666666667,2.513888888888889,9.659722222222223,3.590277777777778,3.875
Alberta Cerra Leon,68,68,Orthodox,1362.3940832942376,279.18538736489785,0.059999302749530324,0.8181818181818182,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
Victoria Leonardo,65,64,Orthodox,1288.6420492683058,198.25881469965933,0.059997528163708264,0.3535848048513344,0.06666666666666667,0.30738989405656075,0.21021896134257326,0.3459481694775812,0.7272727272727273,0.28314136404841894,0.4033333333333333,0.3333333333333333,0.0,14.966666666666665,0.13333333333333333,0.0,0.2,43.3,10.2,4.7,2.8,2.7,8.566666666666666,1.3666666666666667,0.26666666666666666
Kimo Leopoldo,75,75,Orthodox,1597.710451549632,173.77392541173543,0.06000018566457499,0.7123737373737374,0.39999999999999997,0.7279095300834432,0.5165458937198067,0.6666666666666666,0.16666666666666666,0.47385620915032683,0.3333333333333333,0.47222222222222227,0.0,8.916666666666666,0.5,0.3333333333333333,0.5,19.666666666666668,5.083333333333333,3.9166666666666665,1.0,0.16666666666666666,1.1666666666666667,0.8333333333333334,3.0833333333333335
Brock Lesnar,75,81,Orthodox,1906.2318211920478,157.8370749787004,0.06000949419151669,0.743561414773462,0.5595238095238095,0.6474380035414976,0.5414076994434137,0.8095238095238095,0.6666666666666667,0.440656262505002,0.6747252747252748,0.6502218278615794,0.11904761904761904,24.285714285714285,0.8095238095238095,0.11904761904761904,0.0,101.57142857142857,12.714285714285714,9.0,2.7857142857142856,0.9285714285714286,2.380952380952381,2.119047619047619,8.214285714285714
Frank Lester,71,71,Orthodox,1337.6891060937023,290.31896371798047,0.05999967537233814,0.4166666666666667,0.0,0.36363636363636365,0.1111111111111111,0.5,0.5714285714285714,0.2,0.5,0.0,0.0,10.0,0.0,0.0,0.0,4.0,8.0,1.0,3.0,4.0,2.0,6.0,0.0
Valerie Letourneau,67,68,Orthodox,1574.6290695012574,174.59292444689885,0.05999971598930565,0.4379909001932552,0.5333333333333333,0.3913329793530138,0.3180038303456273,0.7291959064327486,0.7221288515406162,0.3577288259380676,0.5795022878356212,0.7077922077922079,0.05555555555555555,27.666666666666668,0.25555555555555554,0.1111111111111111,0.05555555555555555,34.25555555555555,22.21111111111111,15.344444444444443,4.833333333333333,2.033333333333333,18.144444444444442,3.011111111111111,1.0555555555555556
Leah Letson,67,71,Southpaw,1482.1072741439489,238.42765034041946,0.05999995721921882,0.6078231292517007,0.5,0.44002172563625075,0.3311705866450392,0.7403846153846154,0.9375,0.4194042032238319,0.6190476190476191,0.5,0.0,26.166666666666664,0.16666666666666666,0.0,0.0,39.833333333333336,15.0,8.333333333333334,4.166666666666666,2.5,13.166666666666666,1.6666666666666665,0.16666666666666666
Justin Levens,71,71,Orthodox,1323.7460299056593,254.6941770763427,0.05999863396068482,0.4464285714285714,0.0,0.25,0.0,0.25,0.5,0.25,0.25,0.0,0.0,3.5,0.0,0.5,0.0,14.5,1.0,0.0,0.5,0.5,0.5,0.5,0.0
Marcus LeVesseur,69,70,Southpaw,1403.6619377745187,218.2702907286915,0.06000176147122306,0.6302840434419382,0.5428571428571428,0.5836038961038961,0.4396178534109569,0.6333333333333333,0.6732456140350878,0.4012345679012346,0.8250000000000001,0.4166666666666667,0.0,16.61111111111111,1.3333333333333333,0.3333333333333333,0.0,141.11111111111111,9.722222222222223,3.611111111111111,1.1666666666666667,4.944444444444445,2.611111111111111,6.0,1.1111111111111112
David Levicki,77,77,Orthodox,1312.6315154556755,274.6951171972185,0.05999967359537053,0.9313725490196079,0.0,0.8,0.8,0.0,0.0,0.5,1.0,1.0,0.0,95.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,2.0,1.0
Natan Levy,69,71,Southpaw,1451.7112849768655,195.20335992790632,0.05999980836265624,0.6188535852297123,0.6477678571428571,0.6019365487115529,0.43996407061753257,0.8427063132945486,0.9772727272727273,0.5857331908837577,0.4583333333333333,0.4722222222222222,0.0,20.916666666666668,1.625,0.0,0.0,49.83333333333333,18.166666666666668,9.5,5.875,2.791666666666667,16.541666666666668,0.5833333333333333,1.0416666666666665
John Lewis,72,72,Southpaw,1539.3856978497338,240.9630077979357,0.05999903360635347,0.22077922077922077,0.5,0.16393442622950818,0.15517241379310345,0.3333333333333333,0.0,0.11956521739130435,0.3,0.0,0.0,5.666666666666667,0.16666666666666666,0.0,0.0,33.333333333333336,3.3333333333333335,3.0,0.3333333333333333,0.0,1.8333333333333333,1.5,0.0
Derrick Lewis,75,79,Orthodox,1933.5458437576208,82.25853640192422,0.059999095396653504,0.525667048697413,0.18678160919540227,0.5078603980514711,0.45783179446134353,0.6560497377194292,0.442816091954023,0.38214741519317325,0.5534416160887986,0.3975314036023118,0.2011494252873563,11.566666666666666,0.19827586206896552,0.0,0.057471264367816084,32.46781609195403,10.419540229885058,8.554022988505746,1.4660919540229884,0.3994252873563218,3.7091954022988505,1.860344827586207,4.8500000000000005
Bevon Lewis,75,79,Orthodox,1357.0559968376297,190.45977807986125,0.059997076793290915,0.5230815186421277,0.0,0.39696492376661713,0.2688144240747146,0.5832125603864734,0.7462797619047619,0.3321178381568093,0.7026515151515151,0.0,0.0,23.0,0.0,0.0,0.0,79.0,13.416666666666666,5.916666666666666,3.0,4.5,9.5,3.9166666666666665,0.0
Li Jingliang,72,71,Orthodox,1771.0314342284241,107.0020906862306,0.060011712547115584,0.4156154546388286,0.3445767195767196,0.39448857064401677,0.30011609067999034,0.5636845867024896,0.674586125535558,0.3518713067255188,0.34346671846671845,0.4625209152986931,0.31481481481481477,20.88888888888889,0.32407407407407407,0.0,0.07407407407407407,19.453703703703702,19.185185185185183,10.694444444444445,2.314814814814815,6.1759259259259265,16.13888888888889,0.8240740740740741,2.2222222222222223
Liang Na,65,67,Orthodox,995.5056658823505,214.9711599223619,0.05999973181335373,0.4986090782570126,0.5,0.41720724145401333,0.3307422969187675,0.5710227272727273,0.2976190476190476,0.38817401960784315,0.4125,0.16666666666666666,0.0,12.958333333333332,0.8333333333333334,0.125,0.3333333333333333,49.75,6.75,4.166666666666667,1.9583333333333335,0.625,5.291666666666667,1.2083333333333333,0.25
Jess Liaudin,69,72,Orthodox,1477.041780865779,180.45983812202803,0.060001350728734186,0.5434403384347394,0.30769230769230765,0.44943283582089555,0.28785792349726774,0.37142857142857144,0.6599999999999999,0.33079491127137184,0.51,0.34285714285714286,0.4,17.866666666666667,0.5333333333333334,0.4,0.0,68.93333333333334,11.733333333333333,8.8,1.0,1.9333333333333331,5.733333333333333,4.6,1.4
Chuck Liddell,74,76,Orthodox,1954.644148844347,98.69496342756126,0.060012929978877944,0.45040929983846306,0.21739130434782608,0.4069321497610504,0.3375016841931374,0.527432712215321,0.5766437668611581,0.3479375062469193,0.48425559947299074,0.4729155837150227,0.41304347826086957,18.81159420289855,0.24637681159420288,0.0,0.05797101449275362,23.742753623188406,14.130434782608695,9.884057971014494,1.1231884057971016,3.123188405797101,9.068840579710145,2.289855072463768,2.7717391304347827
Zach Light,68,68,Orthodox,1337.6891060937023,290.31896371798047,0.05999967537233814,0.8125,1.0,0.4,0.4,0.0,0.0,1.0,0.0,0.25,0.0,13.0,1.0,0.0,0.0,123.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0
Chris Liguori,69,69,Orthodox,1234.0929363433565,288.9859663127067,0.06000085670516661,0.8571428571428571,0.0,0.3333333333333333,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,12.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
Hyun Gyu Lim,75,77,Orthodox,1514.0036417055007,164.7914644724073,0.060000150320423815,0.4441874548019772,0.14285714285714285,0.43355060319526867,0.3956854274549185,0.4979591836734694,0.5263157894736842,0.2928186474482693,0.5102040816326531,0.49523809523809526,0.5,18.21904761904762,0.14285714285714285,0.028571428571428574,0.0,6.542857142857143,17.31904761904762,13.652380952380952,2.104761904761905,1.561904761904762,13.51904761904762,1.457142857142857,2.3428571428571425
Juliana Lima,65,65,Orthodox,1452.1325225226535,160.81158724169288,0.059998794011840925,0.5875131299159467,0.40306122448979587,0.44173445667968736,0.31989759745209756,0.7050677583286279,0.7348443223443224,0.3166309010295995,0.7797464440321583,0.46136878994021846,0.0,20.142857142857142,0.5476190476190477,0.0,0.14285714285714285,104.02380952380952,9.0,4.023809523809524,2.380952380952381,2.5952380952380953,3.976190476190476,3.166666666666667,1.8571428571428572
Dhiego Lima,74,75,Orthodox,1533.3403416948602,137.50432896044313,0.06000790001619393,0.4624516061933511,0.09848484848484848,0.4377584768251248,0.3709362581828124,0.5110917790343628,0.6417748917748918,0.4065804898381828,0.39545454545454545,0.2626262626262626,0.13636363636363635,13.075757575757574,0.2424242424242424,0.1212121212121212,0.0,26.575757575757574,10.803030303030303,7.06060606060606,1.666666666666667,2.0757575757575757,8.5,0.5303030303030304,1.7727272727272727
Andre Lima,67,67,Orthodox,1849.6695417764104,211.21044136755893,0.05999721567156265,0.6091782392524967,0.625,0.5482432872039248,0.3829817936200915,0.7397486772486772,0.8243409706824341,0.5212391774891776,0.8602941176470589,0.25,0.0,26.083333333333332,0.4583333333333333,0.5,0.0,72.91666666666667,18.5,8.5,4.0,6.0,16.375,1.9583333333333333,0.16666666666666666
Felipe Lima,66,68,Orthodox,2011.6689375214676,250.1068315879249,0.06000285072170216,0.5306122448979592,0.45,0.46950959488272925,0.3270994208494209,0.7184210526315788,0.6726190476190477,0.4646825396825397,0.6,0.0,0.0,20.333333333333336,0.5,0.3333333333333333,0.0,40.16666666666667,15.333333333333332,8.833333333333334,3.5,3.0,13.833333333333332,1.5,0.0
Matt Lindland,72,74,Southpaw,1853.7194740189943,135.65078262380356,0.06000400828937783,0.6596837028961565,0.4376780626780627,0.4447775653945656,0.3580426745905389,0.6306818181818182,0.5119047619047619,0.17019726064413707,0.5716385103899406,0.4725328109306112,0.0,34.791666666666664,0.8333333333333334,0.2638888888888889,0.13888888888888887,153.05555555555557,10.319444444444445,7.361111111111111,1.236111111111111,1.722222222222222,1.1111111111111112,3.2222222222222228,5.986111111111111
Jake Lindsey,71,71,Switch,1180.6238705672868,220.0343204038613,0.05999832185906263,0.60403610131871,0.3333333333333333,0.458580453363062,0.23705118411000767,0.4707070707070707,0.7631578947368421,0.4160811008637096,0.49808429118773945,0.16666666666666666,0.0,28.666666666666668,0.16666666666666666,0.0,0.0,23.111111111111114,11.444444444444443,2.944444444444444,3.888888888888889,4.611111111111112,7.9444444444444455,3.3333333333333335,0.16666666666666666
John Lineker,63,67,Orthodox,1861.2058938393832,104.90673169702177,0.05999309532181484,0.4561651808255103,0.1875,0.4182667467070703,0.330872338892897,0.5915044903995209,0.5879508226215387,0.374994985031282,0.4639278817587641,0.5862681878306878,0.53125,29.2375,0.16666666666666666,0.20833333333333331,0.020833333333333332,16.885416666666668,25.4125,14.764583333333333,8.666666666666666,1.98125,19.933333333333334,2.3333333333333335,3.1458333333333335
Austin Lingo,70,70,Orthodox,1449.3463770542858,181.3277038357077,0.05999974166357882,0.36201580371481834,0.3,0.346271382687304,0.2721851453543872,0.6705976621417797,0.7166666666666667,0.3478032384296853,0.13999999999999999,0.0,0.13333333333333333,20.93333333333333,0.13333333333333333,0.0,0.0,26.93333333333333,19.4,13.133333333333331,4.966666666666667,1.3,19.2,0.19999999999999998,0.0
Lucio Linhares,74,74,Orthodox,1383.318667099445,267.31741952964273,0.05999861208664993,0.403921568627451,0.5,0.23905723905723905,0.20166666666666666,0.0,0.3125,0.09090909090909091,0.0,0.21052631578947367,0.0,10.0,0.5,0.5,0.0,27.75,4.0,2.75,0.0,1.25,2.0,0.0,2.0
Philipe Lins,74,78,Orthodox,1762.302562329401,159.7724576239682,0.060002085699955326,0.48300224982687373,0.16378066378066378,0.4608547798433433,0.38318206094421536,0.7100468975468975,0.5321127946127946,0.4330029090202061,0.6196428571428572,0.41071428571428575,0.16666666666666666,18.444444444444446,0.38888888888888884,0.0,0.0,65.5,16.055555555555554,10.055555555555555,3.5,2.5,13.333333333333334,2.111111111111111,0.6111111111111112
Tainara Lisboa,67,67,Orthodox,1721.712107066861,235.37358926686474,0.059998483343781626,0.697690305790501,0.4375,0.5101549053356282,0.41138059701492535,0.8373015873015872,0.5,0.4015625,0.8020833333333333,0.3333333333333333,0.0,29.0,0.6666666666666666,0.16666666666666666,0.0,90.66666666666667,10.0,6.5,3.1666666666666665,0.3333333333333333,6.0,3.6666666666666665,0.3333333333333333
Dean Lister,73,75,Orthodox,1794.7228581821996,169.4977722882862,0.05999620770195294,0.48987445311959926,0.12401960784313726,0.35481627102694135,0.29186768337296504,0.18611111111111112,0.665530303030303,0.3430078976034858,0.08333333333333333,0.5083333333333333,0.0,10.222222222222223,0.5555555555555556,0.611111111111111,0.05555555555555555,35.55555555555556,5.555555555555556,3.611111111111111,0.611111111111111,1.3333333333333333,4.333333333333333,0.2222222222222222,1.0
James Llontop,72,73,Orthodox,1216.4032744240594,226.9056031867283,0.05999808274672057,0.4297228134184656,0.0,0.4099499693690014,0.2402974802974803,0.58088954056696,0.7738236770494836,0.3989293429914856,0.32142857142857145,0.3333333333333333,0.0,29.555555555555557,0.0,0.0,0.0,9.444444444444445,26.666666666666668,10.0,8.0,8.666666666666666,24.777777777777775,1.7777777777777777,0.1111111111111111
Abner Lloveras,71,71,Orthodox,1337.6891060937023,290.31896371798047,0.05999967537233814,0.5103092783505154,0.2,0.4973544973544973,0.38461538461538464,0.825,1.0,0.4691358024691358,0.6666666666666666,0.0,0.0,33.0,0.6666666666666666,0.0,0.0,57.0,31.333333333333332,18.333333333333332,11.0,2.0,25.333333333333332,6.0,0.0
John Lober,71,71,Orthodox,1439.8546269937044,306.0895999593483,0.059999314360000305,0.6111111111111112,0.75,0.36363636363636365,0.3,0.0,1.0,0.125,0.0,1.0,0.0,11.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,1.0,1.0,0.0,3.0
Artem Lobov,69,65,Southpaw,1411.622819454668,167.72617720173602,0.060000704407844434,0.4501646259863833,0.17857142857142858,0.3763657224596398,0.24870280794433566,0.5180499951176643,0.8945695519587146,0.36141327585588884,0.3888888888888889,0.39999999999999997,0.0,19.923809523809524,0.10476190476190476,0.0,0.0,32.16190476190476,16.942857142857143,8.161904761904761,3.057142857142857,5.723809523809523,15.961904761904762,0.7142857142857143,0.26666666666666666
Ryan Loder,74,76,Southpaw,1662.3108939062977,290.31896371798047,0.05999967537233814,0.863013698630137,0.3333333333333333,0.8076923076923077,0.803921568627451,1.0,0.0,0.5,0.0,0.82,0.0,31.5,0.5,0.5,0.5,142.5,21.0,20.5,0.5,0.0,0.5,0.0,20.5
David Loiseau,72,76,Orthodox,1571.3067368167647,148.9899350128786,0.060006793479221276,0.5075061736127318,0.2777777777777778,0.4474610356963298,0.3966958200806923,0.5555555555555556,0.3023504273504274,0.3370280953614287,0.6289605456272124,0.40865946918578494,0.30000000000000004,11.929629629629629,0.17037037037037037,0.1111111111111111,0.1111111111111111,64.38888888888889,8.92962962962963,7.151851851851853,1.0,0.7777777777777778,2.025925925925926,2.3296296296296295,4.5740740740740735
Hector Lombard,69,71,Southpaw,1652.4620538233814,119.24866660849985,0.06000450272787126,0.5920888038008421,0.3232323232323232,0.510657503777256,0.44286492312709985,0.5923160173160174,0.5650367309458219,0.4495661624124827,0.6555555555555556,0.5289805432662575,0.46969696969696967,21.59090909090909,0.42424242424242425,0.09090909090909091,0.0,53.21212121212122,15.136363636363637,10.363636363636363,1.6515151515151516,3.1212121212121207,10.378787878787877,2.0,2.757575757575758
Loma Lookboonmee,61,61,Orthodox,1626.3551689922388,147.1535155139366,0.060000607386519064,0.6257801863059984,0.5259259259259259,0.5549172340635719,0.42467360273838084,0.6619408922969959,0.8058922558922559,0.4733153081011739,0.8181465448132115,0.3603174603174603,0.0,27.740740740740744,0.6666666666666666,0.05555555555555555,0.037037037037037035,46.96296296296296,18.314814814814817,6.611111111111111,8.25925925925926,3.4444444444444446,10.185185185185185,6.777777777777778,1.3518518518518519
Ange Loosa,70,74,Orthodox,1525.5585279926554,195.05977306015092,0.059996786680424054,0.5067923508792919,0.3519230769230769,0.46128110702073033,0.374568853427896,0.626731699939504,0.8861111111111111,0.4162960616087753,0.559640522875817,0.5872252747252747,0.0,43.0,1.0,0.0,0.0,71.33333333333333,30.583333333333332,19.166666666666668,5.583333333333333,5.833333333333333,22.75,3.75,4.083333333333333
Dileno Lopes,65,65,Orthodox,1223.5519584653637,241.74438781311108,0.059998936020214756,0.4285714285714286,0.4583333333333333,0.35468733523146684,0.30449280449280447,0.48,0.38095238095238093,0.2985714285714286,0.6337719298245614,0.25,0.0,18.0,0.8333333333333333,0.5,0.0,78.83333333333333,11.833333333333334,7.666666666666666,3.5,0.6666666666666666,8.0,3.333333333333333,0.5
