date,red,blue,red_result,red_tot_str_pct,blue_tot_str_pct,red_td_pct,blue_td_pct,red_sig_str_pct,blue_sig_str_pct,red_head_sig_str_pct,blue_head_sig_str_pct,red_body_sig_str_pct,blue_body_sig_str_pct,red_leg_sig_str_pct,blue_leg_sig_str_pct,red_dist_sig_str_pct,blue_dist_sig_str_pct,red_clch_sig_str_pct,blue_clch_sig_str_pct,red_gnd_sig_str_pct,blue_gnd_sig_str_pct,avg_red_kd,avg_blue_kd,avg_red_tot_str_lnd,avg_blue_tot_str_lnd,avg_red_td_lnd,avg_blue_td_lnd,avg_red_sub_att,avg_blue_sub_att,avg_red_rev,avg_blue_rev,avg_red_ctrl,avg_blue_ctrl,avg_red_sig_str_lnd,avg_blue_sig_str_lnd,avg_red_head_sig_str_lnd,avg_blue_head_sig_str_lnd,avg_red_body_sig_str_lnd,avg_blue_body_sig_str_lnd,avg_red_leg_sig_str_lnd,avg_blue_leg_sig_str_lnd,avg_red_dist_sig_str_lnd,avg_blue_dist_sig_str_lnd,avg_red_clch_sig_str_lnd,avg_blue_clch_sig_str_lnd,avg_red_gnd_sig_str_lnd,avg_blue_gnd_sig_str_lnd,red_rating,red_rd,blue_rating,blue_rd,exp_red_outcome,red_height,red_reach,red_stance,blue_height,blue_reach,blue_stance
2019-05-18,Antonio Carlos Junior,Ian Heinisch,0.0,0.5813953488372093,0.6869565217391305,0.36363636363636365,1.0,0.45454545454545453,0.582089552238806,0.37037037037037035,0.5416666666666666,0.5,0.4,1.0,0.7857142857142857,0.39285714285714285,0.41935483870967744,1.0,0.7142857142857143,0.6666666666666666,0.7241379310344828,0.0,0.0,8.333333333333334,26.333333333333332,1.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,128.0,94.0,5.0,13.0,3.3333333333333335,8.666666666666666,0.3333333333333333,0.6666666666666666,1.3333333333333333,3.6666666666666665,3.6666666666666665,4.333333333333333,0.6666666666666666,1.6666666666666667,0.6666666666666666,7.0,1818.1632333982716,136.85841791563635,1836.1576495158065,279.43115043458516,0.4815821390383054,74,79,Orthodox,71,72,Orthodox
2021-07-24,Nassourdine Imavov,Ian Heinisch,1.0,0.44660194174757284,0.4716981132075472,1.0,0.0,0.40625,0.46153846153846156,0.3902439024390244,0.16,0.5,0.5,0.0,0.782608695652174,0.4027777777777778,0.44,1.0,1.0,0.2222222222222222,0.0,0.0,0.0,23.0,12.5,0.5,0.0,0.0,0.0,0.0,0.0,35.5,31.5,19.5,12.0,16.0,2.0,3.5,1.0,0.0,9.0,14.5,11.0,3.0,1.0,2.0,0.0,1532.687237111712,247.46327953139283,1777.0264251980702,146.01468755511283,0.2612863601344966,75,75,Orthodox,71,72,Orthodox
2012-06-23,Marcos Vinicius,Wagner Campos,1.0,0.5822784810126582,0.5979381443298969,0.0,1.0,0.4827586206896552,0.4146341463414634,0.43478260869565216,0.2,0.8571428571428571,0.5714285714285714,0.4,0.8888888888888888,0.45652173913043476,0.5151515151515151,0.8571428571428571,0.0,0.2,0.0,0.0,0.0,15.333333333333334,19.333333333333332,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,130.66666666666666,9.333333333333334,5.666666666666667,6.666666666666667,1.6666666666666667,2.0,1.3333333333333333,0.6666666666666666,2.6666666666666665,7.0,5.666666666666667,2.0,0.0,0.3333333333333333,0.0,1500.0,350.0,1500.0,350.0,0.5,69,69,Orthodox,66,66,Southpaw
2012-07-11,Marcelo Guimaraes,Dan Stittgen,1.0,0.7926829268292683,0.6,0.0,1.0,0.6494845360824743,0.48514851485148514,0.3142857142857143,0.3137254901960784,0.6153846153846154,0.5789473684210527,0.8979591836734694,0.7096774193548387,0.48484848484848486,0.4222222222222222,1.0,1.0,0.0,0.0,0.0,0.0,43.333333333333336,26.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,151.66666666666666,4.333333333333333,21.0,16.333333333333332,3.6666666666666665,5.333333333333333,2.6666666666666665,3.6666666666666665,14.666666666666666,7.333333333333333,10.666666666666666,12.666666666666666,10.333333333333334,3.6666666666666665,0.0,0.0,1500.0,350.0,1337.6891060937023,290.31896371798047,0.6299830198857987,72,73,Orthodox,73,73,Orthodox
2014-06-28,Marcelo Guimaraes,Andy Enz,1.0,0.4885057471264368,0.21338912133891214,0.3333333333333333,0.0,0.46987951807228917,0.18340611353711792,0.25252525252525254,0.13592233009708737,0.625,0.38461538461538464,0.8837209302325582,0.9,0.4605263157894737,0.17699115044247787,0.5714285714285714,0.6666666666666666,0.0,0.0,0.0,0.0,28.333333333333332,17.0,1.0,0.0,0.0,0.0,0.0,0.0,59.333333333333336,0.0,26.0,14.0,8.333333333333334,9.333333333333334,5.0,1.6666666666666667,12.666666666666666,3.0,23.333333333333332,13.333333333333334,2.6666666666666665,0.6666666666666666,0.0,0.0,1466.48541734256,252.7145773398545,1423.3835034214303,296.70677998750347,0.5389182432072327,72,73,Orthodox,75,78,Orthodox
2014-02-01,Clint Hester,Andy Enz,1.0,0.36633663366336633,0.30666666666666664,0.6666666666666666,0.0,0.36,0.30666666666666664,0.2914285714285714,0.23076923076923078,0.7857142857142857,0.9444444444444444,0.9090909090909091,0.5833333333333334,0.3471502590673575,0.3080357142857143,1.0,0.0,0.6,0.0,0.3333333333333333,0.0,24.666666666666668,23.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,23.666666666666668,0.0,24.0,23.0,17.0,15.0,3.6666666666666665,5.666666666666667,3.3333333333333335,2.3333333333333335,22.333333333333332,23.0,0.6666666666666666,0.0,1.0,0.0,1816.8612663786118,244.08430254207818,1500.0,350.0,0.7471555505274915,74,77,Orthodox,75,78,Orthodox
2015-01-31,Thiago Santos,Andy Enz,1.0,0.5384615384615384,0.03571428571428571,0.0,0.0,0.5263157894736842,0.03571428571428571,0.46875,0.03571428571428571,0.75,0.0,1.0,0.0,0.2857142857142857,0.03571428571428571,1.0,0.0,0.7272727272727273,0.0,1.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,20.0,1.0,15.0,1.0,3.0,0.0,2.0,0.0,6.0,1.0,6.0,0.0,8.0,0.0,1513.6587995236016,230.4928130717362,1299.226157532014,247.38908485794536,0.698787452879598,74,76,Orthodox,75,78,Orthodox
2012-08-04,John Moraga,Ulysses Gomez,1.0,0.5454545454545454,0.37209302325581395,0.0,0.0,0.5396825396825397,0.37209302325581395,0.32432432432432434,0.21875,0.8125,0.75,0.9,0.8571428571428571,0.47058823529411764,0.325,0.8181818181818182,1.0,1.0,0.0,1.0,0.0,36.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,23.0,34.0,16.0,12.0,7.0,13.0,3.0,9.0,6.0,24.0,13.0,9.0,3.0,1.0,0.0,1500.0,350.0,1500.0,350.0,0.5,66,66,Orthodox,66,66,Orthodox
2013-02-16,Phil Harris,Ulysses Gomez,1.0,0.22,0.22012578616352202,1.0,0.0,0.22,0.22012578616352202,0.09917355371900827,0.07207207207207207,0.375,0.0,0.8571428571428571,0.6136363636363636,0.20279720279720279,0.22012578616352202,0.8,0.0,0.0,0.0,0.0,0.0,11.0,11.666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,3.0,2.6666666666666665,11.0,11.666666666666666,4.0,2.6666666666666665,1.0,0.0,6.0,9.0,9.666666666666666,11.666666666666666,1.3333333333333333,0.0,0.0,0.0,1370.3022979521363,283.788113575994,1337.6891060937023,290.31896371798047,0.528744685815516,64,65,Orthodox,66,66,Orthodox
2014-12-13,John Moraga,Willie Gates,1.0,0.6934306569343066,0.35365853658536583,0.25,0.0,0.5894736842105263,0.29333333333333333,0.509090909090909,0.16666666666666666,0.7777777777777778,1.0,0.6363636363636364,0.38461538461538464,0.35294117647058826,0.2153846153846154,0.7222222222222222,0.7142857142857143,0.9615384615384616,1.0,0.0,0.3333333333333333,31.666666666666668,9.666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,139.66666666666666,8.333333333333334,18.666666666666668,7.333333333333333,9.333333333333334,3.0,4.666666666666667,2.6666666666666665,4.666666666666667,1.6666666666666667,6.0,4.666666666666667,4.333333333333333,1.6666666666666667,8.333333333333334,1.0,1743.7501060902484,159.8074538546416,1500.0,350.0,0.7086850301808408,66,66,Orthodox,68,72,Orthodox
2015-08-08,Dustin Ortiz,Willie Gates,1.0,0.7916666666666666,0.5581395348837209,0.3076923076923077,0.0,0.7131782945736435,0.40625,0.6880733944954128,0.2631578947368421,0.8125,0.5833333333333334,1.0,1.0,0.2222222222222222,0.37037037037037035,0.8125,0.6,0.8488372093023255,0.0,0.0,0.0,57.0,8.0,1.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,215.66666666666666,0.0,30.666666666666668,4.333333333333333,25.0,1.6666666666666667,4.333333333333333,2.3333333333333335,1.3333333333333333,0.3333333333333333,2.0,3.3333333333333335,4.333333333333333,1.0,24.333333333333332,0.0,1646.06272633423,176.113145606305,1513.0816073505762,238.02136018178925,0.6359542218939275,65,65,Orthodox,68,72,Orthodox
2015-07-12,Darrell Montague,Willie Gates,0.0,0.3076923076923077,0.6,0.0,0.0,0.3076923076923077,0.5757575757575758,0.0,0.5357142857142857,1.0,0.75,1.0,1.0,0.3076923076923077,0.4090909090909091,0.0,0.0,0.0,0.9090909090909091,0.0,1.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,19.0,0.0,15.0,2.0,3.0,2.0,1.0,4.0,9.0,0.0,0.0,0.0,10.0,1320.7238637764563,245.12286167224553,1410.178247092555,280.44082725439443,0.41761412827122274,66,67,Southpaw,68,72,Orthodox
2016-05-08,Yuta Sasaki,Willie Gates,1.0,0.5652173913043478,0.62,0.4,0.0,0.30434782608695654,0.40625,0.25,0.28,0.6666666666666666,0.8333333333333334,0.0,1.0,0.16666666666666666,0.4090909090909091,0.0,0.16666666666666666,0.8,0.75,0.0,0.0,13.0,15.5,2.0,0.0,0.5,0.0,0.0,0.0,22.5,181.0,3.5,6.5,2.5,3.5,1.0,2.5,0.0,0.5,1.5,4.5,0.0,0.5,2.0,1.5,1440.1820282322378,212.85161830550416,1439.9141412920746,207.28289028735674,0.5002804907094913,70,71,Southpaw,68,72,Orthodox
2016-07-08,John Moraga,Matheus Nicolau,0.0,0.28695652173913044,0.5408163265306123,0.0,0.0,0.2743362831858407,0.4823529411764706,0.2,0.2826086956521739,0.3333333333333333,0.5714285714285714,0.8333333333333334,0.8888888888888888,0.2743362831858407,0.4823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.333333333333334,10.333333333333334,13.666666666666666,6.333333333333333,4.333333333333333,0.6666666666666666,4.0,3.3333333333333335,5.333333333333333,10.333333333333334,13.666666666666666,0.0,0.0,0.0,0.0,1726.7100678361833,143.71268912493724,1662.3108939062977,290.31896371798047,0.5642617021991165,66,66,Orthodox,66,66,Orthodox
2021-10-09,Tim Elliott,Matheus Nicolau,0.0,0.4117647058823529,0.7272727272727273,0.1,1.0,0.32558139534883723,0.5871559633027523,0.24375,0.4444444444444444,0.39285714285714285,0.8157894736842105,0.7407407407407407,0.625,0.2995169082125604,0.5981308411214953,1.0,0.0,1.0,0.0,0.0,0.0,35.0,42.666666666666664,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,49.333333333333336,42.666666666666664,23.333333333333332,21.333333333333332,13.0,9.333333333333334,3.6666666666666665,10.333333333333334,6.666666666666667,1.6666666666666667,20.666666666666668,21.333333333333332,2.3333333333333335,0.0,0.3333333333333333,0.0,1555.6011480951843,120.36947149578546,1796.8026862351546,167.33327422357888,0.2383184751159462,67,66,Southpaw,66,66,Orthodox
2018-07-28,Dustin Ortiz,Matheus Nicolau,1.0,0.18604651162790697,0.4375,0.0,0.0,0.18604651162790697,0.4375,0.16216216216216217,0.25,0.0,0.4,0.5,1.0,0.1388888888888889,0.4375,0.0,0.0,0.42857142857142855,0.0,1.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,7.0,6.0,2.0,0.0,2.0,2.0,3.0,5.0,7.0,0.0,0.0,3.0,0.0,1698.6276050820998,121.456795549595,1861.5505786784395,161.93696395635553,0.31237055410033526,65,65,Orthodox,66,66,Orthodox
2015-11-07,Bruno Korea,Matheus Nicolau,0.0,0.47572815533980584,0.675,0.0,0.75,0.34177215189873417,0.5974025974025974,0.24615384615384617,0.5254237288135594,0.7,0.8,1.0,0.875,0.27419354838709675,0.5892857142857143,0.5,1.0,0.6,0.6,0.3333333333333333,0.6666666666666666,16.333333333333332,27.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,132.33333333333334,9.0,15.333333333333334,5.333333333333333,10.333333333333334,2.3333333333333335,2.6666666666666665,1.3333333333333333,2.3333333333333335,5.666666666666667,11.0,0.3333333333333333,0.3333333333333333,3.0,4.0,1500.0,350.0,1500.0,350.0,0.5,66,65,Orthodox,66,66,Orthodox
2017-12-30,Louis Smolka,Matheus Nicolau,0.0,0.32515337423312884,0.5459183673469388,0.0,0.75,0.3081761006289308,0.5058139534883721,0.1724137931034483,0.41228070175438597,0.6388888888888888,0.6785714285714286,0.8571428571428571,1.0,0.3081761006289308,0.48,0.0,0.0,0.0,0.6818181818181818,0.0,1.0,17.666666666666668,35.666666666666664,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,86.33333333333333,16.333333333333332,29.0,6.666666666666667,15.666666666666666,7.666666666666667,12.666666666666666,2.0,0.6666666666666666,16.333333333333332,24.0,0.0,0.0,0.0,5.0,1616.295604583801,140.92918169218723,1827.372664881134,173.8088220004485,0.2707815169722073,69,68,Orthodox,66,66,Orthodox
2021-03-13,Manel Kape,Matheus Nicolau,0.0,0.44242424242424244,0.5757575757575758,0.0,0.2222222222222222,0.4066666666666667,0.5392156862745098,0.30833333333333335,0.4090909090909091,0.625,0.8076923076923077,1.0,0.7,0.4,0.5208333333333334,0.5,1.0,0.6666666666666666,0.75,0.0,0.0,24.333333333333332,25.333333333333332,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,12.666666666666666,50.333333333333336,20.333333333333332,18.333333333333332,12.333333333333334,9.0,3.3333333333333335,7.0,4.666666666666667,2.3333333333333335,19.333333333333332,16.666666666666668,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1419.8153629905707,283.16994722505825,1775.3255168667245,173.7177204141013,0.1964999931177172,65,68,Southpaw,66,66,Orthodox
2023-04-15,Brandon Royval,Matheus Nicolau,1.0,0.5909090909090909,0.4,0.0,0.0,0.5909090909090909,0.4,0.65,0.25,0.0,0.0,0.0,1.0,0.3333333333333333,0.4,0.0,0.0,0.7692307692307693,0.0,1.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,13.0,2.0,13.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,10.0,0.0,1754.2131862581557,145.98851450876006,1905.214632292499,139.49653766693547,0.3247882103132979,69,68,Southpaw,66,66,Orthodox
2017-06-10,John Moraga,Ashkan Mokhtarian,1.0,0.6822429906542056,0.5172413793103449,1.0,0.3333333333333333,0.6436781609195402,0.5217391304347826,0.6301369863013698,0.18181818181818182,0.6363636363636364,1.0,1.0,0.8,0.4411764705882353,0.47619047619047616,0.5555555555555556,0.0,0.8181818181818182,1.0,0.0,0.0,24.333333333333332,5.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.0,0.0,0.0,155.66666666666666,43.0,18.666666666666668,4.0,15.333333333333334,0.6666666666666666,2.3333333333333335,0.6666666666666666,1.0,2.6666666666666665,5.0,3.3333333333333335,1.6666666666666667,0.0,12.0,0.6666666666666666,1634.3309838620764,130.2169671352018,1500.0,350.0,0.622144489832049,66,66,Orthodox,66,67,Southpaw
2017-11-18,Ryan Benoit,Ashkan Mokhtarian,1.0,0.49473684210526314,0.4215686274509804,0.0,0.0,0.4838709677419355,0.4158415841584158,0.46511627906976744,0.28169014084507044,0.6666666666666666,0.6111111111111112,1.0,0.9166666666666666,0.45977011494252873,0.41,0.5,1.0,1.0,0.0,0.3333333333333333,0.0,15.666666666666666,14.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,7.333333333333333,15.0,14.0,13.333333333333334,6.666666666666667,1.3333333333333333,3.6666666666666665,0.3333333333333333,3.6666666666666665,13.333333333333334,13.666666666666666,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.0,1597.7279376371357,190.51164705444094,1378.609651477779,263.52295928349724,0.706355180616436,65,68,Orthodox,66,67,Southpaw
2017-10-07,John Moraga,Bibulatov Magomed,1.0,0.5714285714285714,0.5,0.0,0.0,0.5714285714285714,0.5,0.375,0.3333333333333333,0.5,0.6666666666666666,1.0,1.0,0.5384615384615384,0.4444444444444444,0.0,0.0,1.0,1.0,1.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,8.0,5.0,3.0,2.0,1.0,2.0,4.0,1.0,7.0,4.0,0.0,0.0,1.0,1.0,1657.504724402872,126.9283323991284,1728.6180384773447,283.2651592726593,0.42760668077188485,66,66,Orthodox,65,65,Orthodox
2017-04-08,Jenel Lausa,Bibulatov Magomed,0.0,0.5535714285714286,0.5696969696969697,0.0,0.2857142857142857,0.3225806451612903,0.4434782608695652,0.2692307692307692,0.4044943820224719,0.5,0.5263157894736842,1.0,0.7142857142857143,0.25,0.27586206896551724,0.0,0.5714285714285714,1.0,0.62,0.0,0.0,10.333333333333334,31.333333333333332,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,9.0,153.66666666666666,3.3333333333333335,17.0,2.3333333333333335,12.0,0.6666666666666666,3.3333333333333335,0.3333333333333333,1.6666666666666667,2.3333333333333335,5.333333333333333,0.0,1.3333333333333333,1.0,10.333333333333334,1645.3664356003937,271.51860123268796,1500.0,350.0,0.6189358314717801,65,68,Orthodox,65,65,Orthodox
2012-08-04,Philip De Fries,Oli Thompson,1.0,0.5045871559633027,0.6170212765957447,0.3333333333333333,0.0,0.45454545454545453,0.5142857142857142,0.4142857142857143,0.23529411764705882,0.8333333333333334,0.8461538461538461,1.0,0.6,0.3125,0.34782608695652173,0.7647058823529411,0.8333333333333334,0.5833333333333334,0.0,0.5,0.0,27.5,14.5,1.0,0.0,0.5,0.0,0.0,0.0,182.0,24.5,17.5,9.0,14.5,2.0,2.5,5.5,0.5,1.5,7.5,4.0,6.5,5.0,3.5,0.0,1582.6091646771742,235.73595915765097,1337.6891060937023,290.31896371798047,0.7126779507162396,77,79,Orthodox,73,75,Orthodox
2014-06-07,Benson Henderson,Rustam Khabilov,1.0,0.5052631578947369,0.34782608695652173,0.3333333333333333,0.6,0.37142857142857144,0.23376623376623376,0.24444444444444444,0.171875,0.7272727272727273,0.625,0.5,0.4,0.3387096774193548,0.14035087719298245,0.4,0.7272727272727273,1.0,0.2222222222222222,0.25,0.0,12.0,8.0,0.25,1.5,0.5,0.0,0.25,0.0,43.25,44.5,6.5,4.5,2.75,2.75,2.0,1.25,1.75,0.5,5.25,2.0,0.5,2.0,0.75,0.5,2148.9826646578504,145.00939864953733,1910.0354460359154,225.8478751180174,0.740219411734022,69,70,Southpaw,68,73,Orthodox
2012-12-15,Vinc Pichel,Rustam Khabilov,0.0,0.2,0.76,0.0,0.8333333333333334,0.0,0.6842105263157895,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8461538461538461,0.0,0.0,1.0,19.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,96.0,0.0,13.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,1500.0,350.0,1500.0,350.0,0.5,70,72,Orthodox,68,73,Orthodox
2016-02-27,Norman Parke,Rustam Khabilov,0.0,0.2361111111111111,0.5350877192982456,0.3333333333333333,0.6666666666666666,0.2361111111111111,0.38823529411764707,0.11320754716981132,0.379746835443038,0.5,0.6666666666666666,0.6363636363636364,0.3333333333333333,0.22058823529411764,0.24193548387096775,0.0,1.0,0.6666666666666666,0.7619047619047619,0.0,0.0,5.666666666666667,20.333333333333332,0.3333333333333333,2.0,0.0,0.0,0.0,0.0,36.0,91.66666666666667,5.666666666666667,11.0,2.0,10.0,1.3333333333333333,0.6666666666666666,2.3333333333333335,0.3333333333333333,5.0,5.0,0.0,0.6666666666666666,0.6666666666666666,5.333333333333333,1706.4430334776334,149.49460690891019,1753.9653904733125,184.3814708550281,0.44559201925318315,71,70,Southpaw,68,73,Orthodox
2013-11-06,Jorge Masvidal,Rustam Khabilov,0.0,0.4563106796116505,0.423728813559322,0.5,0.2,0.40860215053763443,0.32,0.2033898305084746,0.313953488372093,0.7619047619047619,0.38461538461538464,0.7692307692307693,0.0,0.3283582089552239,0.29347826086956524,0.75,0.6666666666666666,0.16666666666666666,0.5,0.0,0.3333333333333333,15.666666666666666,16.666666666666668,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,28.666666666666668,56.0,12.666666666666666,10.666666666666666,4.0,9.0,5.333333333333333,1.6666666666666667,3.3333333333333335,0.0,7.333333333333333,9.0,5.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,1925.8699376931231,245.9089666183887,1750.5421098017523,256.3451699831443,0.6614428731612234,71,74,Orthodox,68,73,Orthodox
2016-12-10,Jason Saggo,Rustam Khabilov,0.0,0.43,0.5961538461538461,0.0,0.8,0.2638888888888889,0.4117647058823529,0.023809523809523808,0.38372093023255816,0.5,0.8571428571428571,0.6875,0.3333333333333333,0.2714285714285714,0.3625,0.0,0.0,0.0,0.6190476190476191,0.0,0.0,14.333333333333334,31.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,116.0,6.333333333333333,14.0,0.3333333333333333,11.0,2.3333333333333335,2.0,3.6666666666666665,1.0,6.333333333333333,9.666666666666666,0.0,0.0,0.0,4.333333333333333,1630.4632443089497,148.67798057425264,1904.3574912735257,149.6294446811695,0.21245722861065153,71,71,Orthodox,68,73,Orthodox
2014-04-16,Mitch Gagnon,Tim Gorman,1.0,0.6458333333333334,0.4716981132075472,0.6666666666666666,0.0,0.47959183673469385,0.21739130434782608,0.3142857142857143,0.1875,0.95,1.0,0.75,0.5,0.375,0.1509433962264151,0.7857142857142857,0.5384615384615384,0.75,0.0,0.0,0.0,31.0,16.666666666666668,0.6666666666666666,0.0,1.6666666666666667,0.0,0.0,0.0,62.666666666666664,136.33333333333334,15.666666666666666,5.0,7.333333333333333,4.0,6.333333333333333,0.3333333333333333,2.0,0.6666666666666666,9.0,2.6666666666666665,3.6666666666666665,2.3333333333333335,3.0,0.0,1651.0700087889313,216.06923202645865,1500.0,350.0,0.6292118500186008,65,65,Southpaw,65,65,Southpaw
2014-11-08,Thomas Almeida,Tim Gorman,1.0,0.5570776255707762,0.3641025641025641,0.0,0.18181818181818182,0.5529953917050692,0.3544973544973545,0.4647058823529412,0.35,0.8620689655172413,0.25,0.8888888888888888,0.6,0.5454545454545454,0.34408602150537637,0.6,1.0,0.0,0.0,0.0,0.0,40.666666666666664,23.666666666666668,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,44.333333333333336,40.0,22.333333333333332,26.333333333333332,21.0,8.333333333333334,0.3333333333333333,5.333333333333333,1.0,34.0,21.333333333333332,6.0,1.0,0.0,0.0,1500.0,350.0,1381.34539124936,276.0374003211886,0.5973075973167631,67,70,Southpaw,65,65,Southpaw
2014-10-04,Mitch Gagnon,Roman Salazar,1.0,0.3333333333333333,0.5,0.5,0.0,0.29411764705882354,0.5,0.3125,0.25,0.0,1.0,0.0,1.0,0.23076923076923078,0.4,0.5,1.0,0.5,0.0,0.0,0.0,6.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,57.0,0.0,5.0,3.0,5.0,1.0,0.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,1706.7884719612096,200.87976817942248,1500.0,350.0,0.6753707800329619,65,65,Southpaw,67,67,Orthodox
2015-08-08,Marlon Vera,Roman Salazar,1.0,0.5306122448979592,0.788235294117647,0.0,0.14285714285714285,0.5208333333333334,0.4827586206896552,0.4473684210526316,0.44,0.7777777777777778,1.0,1.0,0.6666666666666666,0.4074074074074074,0.3125,0.6666666666666666,0.6,0.6666666666666666,0.75,0.0,0.0,13.0,33.5,0.0,0.5,1.0,0.0,0.0,0.0,3.0,153.5,12.5,7.0,8.5,5.5,3.5,0.5,0.5,1.0,5.5,2.5,1.0,1.5,6.0,3.0,1337.6891060937023,290.31896371798047,1398.1356855428726,279.7234604704589,0.44663587461421167,68,70,Switch,67,67,Orthodox
2019-05-04,Mitch Gagnon,Cole Smith,0.0,0.3709677419354839,0.5045045045045045,0.0,0.5,0.2777777777777778,0.4318181818181818,0.2619047619047619,0.3170731707317073,0.25,0.34615384615384615,0.5,0.7619047619047619,0.225,0.375,0.36363636363636365,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.0,7.666666666666667,18.666666666666668,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,42.0,160.66666666666666,5.0,12.666666666666666,3.6666666666666665,4.333333333333333,0.6666666666666666,3.0,0.6666666666666666,5.333333333333333,3.0,9.0,1.3333333333333333,3.3333333333333335,0.6666666666666666,0.3333333333333333,1611.982333257639,173.70453731157338,1500.0,350.0,0.599803948104302,65,65,Southpaw,71,67,Orthodox
2012-10-05,Darren Uyenoyama,Phil Harris,1.0,0.2909090909090909,0.20967741935483872,0.0,0.6666666666666666,0.16279069767441862,0.17543859649122806,0.12121212121212122,0.07142857142857142,0.0,0.3333333333333333,0.6,0.5555555555555556,0.1891891891891892,0.06818181818181818,0.0,0.6,0.0,0.3333333333333333,0.0,0.0,8.0,6.5,0.0,1.0,1.0,0.0,0.5,0.0,60.0,77.0,3.5,5.0,2.0,1.5,0.0,1.0,1.5,2.5,3.5,1.5,0.0,3.0,0.0,0.5,1616.6419207266322,286.9272066723458,1500.0,350.0,0.5947519583610619,66,65,Orthodox,64,65,Orthodox
2014-07-19,Neil Seery,Phil Harris,1.0,0.41721854304635764,0.37410071942446044,1.0,0.11764705882352941,0.40540540540540543,0.31746031746031744,0.35294117647058826,0.2916666666666667,0.5555555555555556,0.6666666666666666,0.65,1.0,0.3684210526315789,0.30833333333333335,0.3333333333333333,0.4,0.6,1.0,0.3333333333333333,0.0,21.0,17.333333333333332,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,48.0,27.0,20.0,13.333333333333334,14.0,11.666666666666666,1.6666666666666667,0.6666666666666666,4.333333333333333,1.0,14.0,12.333333333333334,1.0,0.6666666666666666,5.0,0.3333333333333333,1371.4755596983744,266.48874506557746,1406.574502565679,211.71224970671986,0.46573882516104653,64,64,Orthodox,64,65,Orthodox
2013-12-14,Darren Uyenoyama,Alptekin Ozkilic,0.0,0.5434782608695652,0.3120567375886525,0.2,1.0,0.4647887323943662,0.23275862068965517,0.3469387755102041,0.15217391304347827,0.6153846153846154,0.3333333333333333,0.8888888888888888,0.8888888888888888,0.3968253968253968,0.2268041237113402,1.0,0.6666666666666666,1.0,0.1875,0.0,0.0,16.666666666666668,14.666666666666666,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,24.0,127.33333333333333,11.0,9.0,5.666666666666667,4.666666666666667,2.6666666666666665,1.6666666666666667,2.6666666666666665,2.6666666666666665,8.333333333333334,7.333333333333333,1.0,0.6666666666666666,1.6666666666666667,1.0,1606.4580943482213,214.9969155833408,1500.0,350.0,0.5921811421073456,66,65,Orthodox,65,65,Orthodox
