date,red,blue,red_result,blue_result,outcome,round,time,format,r1_red_kd,r1_blue_kd,r1_red_tot_str_lnd,r1_red_tot_str_att,r1_blue_tot_str_lnd,r1_blue_tot_str_att,r1_red_td_lnd,r1_red_td_att,r1_blue_td_lnd,r1_blue_td_att,r1_red_sub_att,r1_blue_sub_att,r1_red_rev,r1_blue_rev,r1_red_ctrl,r1_blue_ctrl,r1_red_sig_str_lnd,r1_red_sig_str_att,r1_blue_sig_str_lnd,r1_blue_sig_str_att,r1_red_head_sig_str_lnd,r1_red_head_sig_str_att,r1_blue_head_sig_str_lnd,r1_blue_head_sig_str_att,r1_red_body_sig_str_lnd,r1_red_body_sig_str_att,r1_blue_body_sig_str_lnd,r1_blue_body_sig_str_att,r1_red_leg_sig_str_lnd,r1_red_leg_sig_str_att,r1_blue_leg_sig_str_lnd,r1_blue_leg_sig_str_att,r1_red_dist_sig_str_lnd,r1_red_dist_sig_str_att,r1_blue_dist_sig_str_lnd,r1_blue_dist_sig_str_att,r1_red_clch_sig_str_lnd,r1_red_clch_sig_str_att,r1_blue_clch_sig_str_lnd,r1_blue_clch_sig_str_att,r1_red_gnd_sig_str_lnd,r1_red_gnd_sig_str_att,r1_blue_gnd_sig_str_lnd,r1_blue_gnd_sig_str_att,r2_red_kd,r2_blue_kd,r2_red_tot_str_lnd,r2_red_tot_str_att,r2_blue_tot_str_lnd,r2_blue_tot_str_att,r2_red_td_lnd,r2_red_td_att,r2_blue_td_lnd,r2_blue_td_att,r2_red_sub_att,r2_blue_sub_att,r2_red_rev,r2_blue_rev,r2_red_ctrl,r2_blue_ctrl,r2_red_sig_str_lnd,r2_red_sig_str_att,r2_blue_sig_str_lnd,r2_blue_sig_str_att,r2_red_head_sig_str_lnd,r2_red_head_sig_str_att,r2_blue_head_sig_str_lnd,r2_blue_head_sig_str_att,r2_red_body_sig_str_lnd,r2_red_body_sig_str_att,r2_blue_body_sig_str_lnd,r2_blue_body_sig_str_att,r2_red_leg_sig_str_lnd,r2_red_leg_sig_str_att,r2_blue_leg_sig_str_lnd,r2_blue_leg_sig_str_att,r2_red_dist_sig_str_lnd,r2_red_dist_sig_str_att,r2_blue_dist_sig_str_lnd,r2_blue_dist_sig_str_att,r2_red_clch_sig_str_lnd,r2_red_clch_sig_str_att,r2_blue_clch_sig_str_lnd,r2_blue_clch_sig_str_att,r2_red_gnd_sig_str_lnd,r2_red_gnd_sig_str_att,r2_blue_gnd_sig_str_lnd,r2_blue_gnd_sig_str_att,r3_red_kd,r3_blue_kd,r3_red_tot_str_lnd,r3_red_tot_str_att,r3_blue_tot_str_lnd,r3_blue_tot_str_att,r3_red_td_lnd,r3_red_td_att,r3_blue_td_lnd,r3_blue_td_att,r3_red_sub_att,r3_blue_sub_att,r3_red_rev,r3_blue_rev,r3_red_ctrl,r3_blue_ctrl,r3_red_sig_str_lnd,r3_red_sig_str_att,r3_blue_sig_str_lnd,r3_blue_sig_str_att,r3_red_head_sig_str_lnd,r3_red_head_sig_str_att,r3_blue_head_sig_str_lnd,r3_blue_head_sig_str_att,r3_red_body_sig_str_lnd,r3_red_body_sig_str_att,r3_blue_body_sig_str_lnd,r3_blue_body_sig_str_att,r3_red_leg_sig_str_lnd,r3_red_leg_sig_str_att,r3_blue_leg_sig_str_lnd,r3_blue_leg_sig_str_att,r3_red_dist_sig_str_lnd,r3_red_dist_sig_str_att,r3_blue_dist_sig_str_lnd,r3_blue_dist_sig_str_att,r3_red_clch_sig_str_lnd,r3_red_clch_sig_str_att,r3_blue_clch_sig_str_lnd,r3_blue_clch_sig_str_att,r3_red_gnd_sig_str_lnd,r3_red_gnd_sig_str_att,r3_blue_gnd_sig_str_lnd,r3_blue_gnd_sig_str_att,r4_red_kd,r4_blue_kd,r4_red_tot_str_lnd,r4_red_tot_str_att,r4_blue_tot_str_lnd,r4_blue_tot_str_att,r4_red_td_lnd,r4_red_td_att,r4_blue_td_lnd,r4_blue_td_att,r4_red_sub_att,r4_blue_sub_att,r4_red_rev,r4_blue_rev,r4_red_ctrl,r4_blue_ctrl,r4_red_sig_str_lnd,r4_red_sig_str_att,r4_blue_sig_str_lnd,r4_blue_sig_str_att,r4_red_head_sig_str_lnd,r4_red_head_sig_str_att,r4_blue_head_sig_str_lnd,r4_blue_head_sig_str_att,r4_red_body_sig_str_lnd,r4_red_body_sig_str_att,r4_blue_body_sig_str_lnd,r4_blue_body_sig_str_att,r4_red_leg_sig_str_lnd,r4_red_leg_sig_str_att,r4_blue_leg_sig_str_lnd,r4_blue_leg_sig_str_att,r4_red_dist_sig_str_lnd,r4_red_dist_sig_str_att,r4_blue_dist_sig_str_lnd,r4_blue_dist_sig_str_att,r4_red_clch_sig_str_lnd,r4_red_clch_sig_str_att,r4_blue_clch_sig_str_lnd,r4_blue_clch_sig_str_att,r4_red_gnd_sig_str_lnd,r4_red_gnd_sig_str_att,r4_blue_gnd_sig_str_lnd,r4_blue_gnd_sig_str_att,r5_red_kd,r5_blue_kd,r5_red_tot_str_lnd,r5_red_tot_str_att,r5_blue_tot_str_lnd,r5_blue_tot_str_att,r5_red_td_lnd,r5_red_td_att,r5_blue_td_lnd,r5_blue_td_att,r5_red_sub_att,r5_blue_sub_att,r5_red_rev,r5_blue_rev,r5_red_ctrl,r5_blue_ctrl,r5_red_sig_str_lnd,r5_red_sig_str_att,r5_blue_sig_str_lnd,r5_blue_sig_str_att,r5_red_head_sig_str_lnd,r5_red_head_sig_str_att,r5_blue_head_sig_str_lnd,r5_blue_head_sig_str_att,r5_red_body_sig_str_lnd,r5_red_body_sig_str_att,r5_blue_body_sig_str_lnd,r5_blue_body_sig_str_att,r5_red_leg_sig_str_lnd,r5_red_leg_sig_str_att,r5_blue_leg_sig_str_lnd,r5_blue_leg_sig_str_att,r5_red_dist_sig_str_lnd,r5_red_dist_sig_str_att,r5_blue_dist_sig_str_lnd,r5_blue_dist_sig_str_att,r5_red_clch_sig_str_lnd,r5_red_clch_sig_str_att,r5_blue_clch_sig_str_lnd,r5_blue_clch_sig_str_att,r5_red_gnd_sig_str_lnd,r5_red_gnd_sig_str_att,r5_blue_gnd_sig_str_lnd,r5_blue_gnd_sig_str_att
25-May-13,Khabib Nurmagomedov,Abel Trujillo,W,L,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),0,0,6,13,4,12,7,8,1,1,2,0,0,0,2:15,1:25,4,9,2,10,2,6,1,9,1,2,1,1,1,1,0,0,1,3,1,9,1,3,0,0,2,3,1,1,0,0,27,33,10,19,5,8,0,0,0,0,0,0,3:46,0:08,13,19,8,17,9,15,7,16,1,1,1,1,3,3,0,0,5,8,3,11,1,1,3,3,7,10,2,3,0,0,13,22,4,8,9,11,0,0,0,0,0,0,4:28,0:04,6,12,1,3,5,11,0,2,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,6,12,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-May-13,Stephen Thompson,Nah-Shon Burrell,W,L,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),0,0,27,45,33,50,1,2,0,1,0,0,0,0,3:15,0:21,15,32,18,35,5,18,3,18,7,11,15,17,3,3,0,0,9,23,2,15,6,9,16,20,0,0,0,0,0,0,26,51,19,38,0,1,0,0,0,0,0,0,1:31,0:19,22,47,15,34,9,32,7,24,10,10,7,9,3,5,1,1,17,41,6,20,5,6,9,14,0,0,0,0,0,0,34,62,26,56,1,1,0,0,0,0,0,0,1:32,0:00,28,55,23,52,16,40,16,40,11,14,7,12,1,1,0,0,23,48,16,39,5,7,7,13,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-May-13,Glover Teixeira,James Te Huna,W,L,Submission,1,2:38,3 Rnd (5-5-5),0,0,25,37,11,24,1,2,0,0,1,0,0,0,1:28,0:06,12,22,8,21,11,21,4,17,1,1,1,1,0,0,3,3,7,16,7,20,1,1,1,1,4,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-May-13,Francisco Trinaldo,Mike Rio,W,L,Submission,1,3:08,3 Rnd (5-5-5),0,0,6,9,8,14,1,1,1,3,1,0,0,0,0:57,1:00,5,8,5,11,3,4,1,5,2,4,4,5,0,0,0,1,3,4,1,6,2,4,4,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-May-13,Lucas Martins,Jeremy Larsen,W,L,KO/TKO,3,0:13,3 Rnd (5-5-5),0,1,20,49,24,51,0,0,2,4,0,0,0,0,0:02,2:12,17,46,17,43,12,41,16,42,2,2,1,1,3,3,0,0,14,37,11,30,3,9,2,7,0,0,4,6,0,0,20,61,31,61,0,0,0,3,0,0,0,0,0:00,1:13,18,59,31,61,12,53,28,56,3,3,0,1,3,3,3,4,17,55,23,47,1,4,8,14,0,0,0,0,1,0,4,6,4,4,0,0,0,0,0,0,0,0,0:02,0:00,4,6,4,4,4,6,4,4,0,0,0,0,0,0,0,0,2,4,4,4,0,0,0,0,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-May-13,Vitor Belfort,Luke Rockhold,W,L,KO/TKO,1,2:32,5 Rnd (5-5-5-5-5),1,0,10,21,6,15,0,0,0,1,0,0,0,0,0:13,0:00,9,20,6,15,8,18,2,8,0,1,0,2,1,1,4,5,4,14,6,15,0,0,0,0,5,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-May-13,Jacare Souza,Chris Camozzi,W,L,Submission,1,3:37,3 Rnd (5-5-5),0,0,12,21,10,21,1,3,0,0,1,0,1,0,2:38,0:09,8,16,4,14,8,14,3,13,0,2,0,0,0,0,1,1,2,6,3,10,0,1,1,4,6,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-May-13,Rafael Dos Anjos,Evan Dunham,W,L,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),0,0,30,51,25,77,0,0,1,1,0,0,0,0,0:00,1:27,20,40,12,63,9,25,11,59,6,9,0,2,5,6,1,2,18,37,9,57,2,3,1,2,0,0,2,4,0,0,24,62,21,86,0,2,2,3,0,0,0,0,0:32,0:25,20,58,19,84,13,46,16,78,2,5,1,4,5,7,2,2,17,54,18,81,3,4,1,3,0,0,0,0,0,0,32,91,44,132,0,0,0,3,0,0,0,0,0:10,0:48,26,85,37,123,13,66,33,116,7,12,4,7,6,7,0,0,21,76,28,109,5,9,9,14,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-May-13,Rafael Natal,Joao Zeferino,W,L,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),0,0,24,37,11,22,0,1,0,0,0,2,0,0,0:11,0:13,3,13,5,14,2,10,4,10,1,1,0,1,0,2,1,3,0,9,5,14,1,1,0,0,2,3,0,0,0,0,32,51,7,17,0,0,0,2,0,0,0,0,1:54,0:03,13,30,6,16,5,17,5,14,4,5,1,1,4,8,0,1,5,20,6,16,4,4,0,0,4,6,0,0,0,0,56,74,4,11,1,1,0,0,0,0,0,0,2:47,0:05,13,24,3,10,10,19,3,9,0,1,0,1,3,4,0,0,3,10,3,10,0,0,0,0,10,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-May-13,Gleison Tibau,John Cholish,W,L,Submission,2,2:34,3 Rnd (5-5-5),0,0,18,45,7,14,2,3,0,0,0,0,0,0,1:16,0:01,16,43,7,14,11,37,2,7,4,5,2,4,1,1,3,3,9,36,7,13,6,6,0,1,1,1,0,0,0,0,5,24,2,12,0,1,0,1,1,0,0,0,0:11,0:06,5,24,2,12,4,22,0,8,1,2,1,2,0,0,1,2,5,23,2,10,0,1,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-May-13,Hacran Dias,Nik Lentz,L,W,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),0,0,15,34,15,43,0,2,1,8,0,0,0,0,0:33,2:16,10,29,13,41,7,25,11,38,0,1,0,1,3,3,2,2,8,27,11,39,2,2,2,2,0,0,0,0,0,1,9,15,38,49,0,0,3,5,0,0,0,0,0:04,4:30,6,12,23,34,5,11,19,28,1,1,2,3,0,0,2,3,3,7,2,7,1,3,3,4,2,2,18,23,0,0,32,54,8,22,1,1,0,4,1,0,0,0,3:03,0:42,24,45,6,20,24,45,4,18,0,0,2,2,0,0,0,0,14,32,4,15,8,11,1,4,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-May-13,Iuri Alcantara,Iliarde Santos,W,L,KO/TKO,1,2:31,3 Rnd (5-5-5),0,0,23,41,4,11,0,0,0,2,0,0,0,0,0:05,0:25,19,37,3,10,16,34,0,4,3,3,0,3,0,0,3,3,11,28,2,9,2,2,1,1,6,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-May-13,Fabio Maldonado,Roger Hollett,W,L,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),0,0,11,24,6,9,0,0,2,2,0,0,0,0,0:00,2:28,5,18,5,8,2,13,1,3,3,5,2,3,0,0,2,2,3,15,3,6,2,3,1,1,0,0,1,1,0,0,67,84,17,24,0,1,0,3,0,0,0,0,1:35,0:47,38,53,17,24,14,25,9,15,24,28,6,7,0,0,2,2,11,24,9,15,27,29,8,9,0,0,0,0,0,0,78,103,9,14,1,1,0,2,0,0,0,0,1:43,1:12,57,80,7,12,28,45,4,9,29,35,2,2,0,0,1,1,12,23,0,4,37,48,7,8,8,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-May-13,John Lineker,Azamat Gashimov,W,L,KO/TKO,2,1:07,3 Rnd (5-5-5),2,0,29,65,7,28,0,0,0,3,0,0,0,0,1:41,0:01,20,54,6,27,13,44,4,23,6,8,1,3,1,2,1,1,10,32,4,24,4,5,0,1,6,17,2,2,1,0,17,27,1,11,0,0,0,0,0,0,0,0,0:05,0:00,16,26,1,11,8,16,1,10,8,9,0,1,0,1,0,0,11,19,1,11,0,0,0,0,5,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-May-13,Jussier Formiga,Chris Cariaso,W,L,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),0,0,6,11,11,26,2,3,0,0,0,0,0,0,3:30,0:00,3,7,2,17,1,5,0,12,0,0,2,4,2,2,0,1,3,7,0,15,0,0,2,2,0,0,0,0,0,0,26,34,24,46,1,2,0,0,0,0,0,0,3:18,0:00,6,14,7,29,4,11,3,21,1,2,4,8,1,1,0,0,1,8,3,24,0,0,4,5,5,6,0,0,0,0,1,5,29,57,1,3,1,1,0,1,0,0,2:02,1:21,1,5,17,44,0,4,12,36,0,0,5,8,1,1,0,0,1,5,3,19,0,0,5,6,0,0,9,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-May-13,Paulo Thiago,Michel Prazeres,W,L,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),0,0,21,34,13,27,0,0,1,6,0,0,0,0,0:03,2:09,16,29,10,23,4,15,3,12,5,7,2,6,7,7,5,5,7,20,7,20,9,9,2,2,0,0,1,1,0,0,36,48,7,11,1,2,2,2,0,0,0,0,1:58,1:48,11,21,4,6,5,15,1,2,6,6,1,2,0,0,2,2,3,11,4,5,2,2,0,1,6,8,0,0,0,0,41,66,16,34,1,2,0,4,0,0,0,0,0:41,0:45,19,42,16,34,13,35,11,27,5,6,1,2,1,1,4,5,10,28,14,31,7,9,2,3,2,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Apr-13,Rustam Khabilov,Yancy Medeiros,W,L,TKO - Doctor's Stoppage,1,2:32,3 Rnd (5-5-5),0,0,4,18,4,18,1,2,0,0,0,0,0,0,0:17,0:00,3,17,4,18,2,13,1,12,0,3,1,4,1,1,2,2,3,17,4,18,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Apr-13,Phil Davis,Vinny Magalhaes,W,L,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),0,0,33,98,12,63,0,0,1,1,0,0,0,0,0:14,0:20,32,97,11,62,28,92,5,50,2,3,0,3,2,2,6,9,30,95,11,60,2,2,0,0,0,0,0,2,0,0,27,95,10,43,0,1,0,1,0,0,0,0,0:28,0:00,26,94,10,43,24,88,5,35,2,6,0,0,0,0,5,8,26,93,10,43,0,0,0,0,0,1,0,0,0,0,23,79,8,46,0,0,0,1,0,0,0,0,0:13,0:00,21,77,8,46,20,73,4,37,1,4,1,3,0,0,3,6,21,77,8,46,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Apr-13,Roy Nelson,Cheick Kongo,W,L,KO/TKO,1,2:03,3 Rnd (5-5-5),1,0,3,6,8,10,0,0,0,0,0,0,0,0,1:11,0:00,2,5,4,6,2,4,0,2,0,1,2,2,0,0,2,2,1,2,2,4,0,2,2,2,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Apr-13,Michael Bisping,Alan Belcher,W,L,Decision - Unanimous,3,4:31,3 Rnd (5-5-5),0,0,23,56,13,49,0,0,0,1,0,0,0,0,0:00,0:00,23,56,13,49,11,42,3,28,2,2,4,11,10,12,6,10,22,54,13,49,1,2,0,0,0,0,0,0,0,0,36,85,10,49,0,0,0,1,0,0,0,0,0:00,0:00,36,85,10,49,24,69,6,39,0,2,1,4,12,14,3,6,36,85,10,49,0,0,0,0,0,0,0,0,0,0,35,85,6,52,0,0,0,1,0,0,0,0,0:08,0:00,34,84,6,52,29,76,2,44,1,3,2,4,4,5,2,4,34,82,6,52,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Apr-13,Jon Jones,Chael Sonnen,W,L,KO/TKO,1,4:33,5 Rnd (5-5-5-5-5),0,0,35,43,38,51,3,6,0,0,0,0,0,0,4:06,0:00,20,27,6,15,16,22,0,5,4,5,6,9,0,0,0,1,0,1,0,5,5,7,6,10,15,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Apr-13,Sara McMann,Sheila Gaff,W,L,KO/TKO,1,4:06,3 Rnd (5-5-5),0,0,72,73,15,20,2,2,0,0,0,0,0,0,3:47,0:01,8,9,7,12,7,8,1,4,1,1,6,8,0,0,0,0,1,2,1,4,0,0,6,8,7,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Apr-13,Bryan Caraway,Johnny Bedford,W,L,Submission,3,4:44,3 Rnd (5-5-5),0,0,42,70,23,62,2,3,0,0,0,0,0,0,1:41,0:00,16,43,23,62,14,41,15,52,2,2,7,9,0,0,1,1,16,43,21,60,0,0,2,2,0,0,0,0,0,0,46,77,22,48,1,2,0,1,0,0,0,0,2:12,0:00,14,38,15,41,12,34,7,33,2,3,6,6,0,1,2,2,12,36,12,38,1,1,3,3,1,1,0,0,0,0,37,55,14,30,0,2,0,0,1,0,0,1,2:28,0:20,13,27,12,28,12,24,8,23,1,3,3,4,0,0,1,1,13,27,12,28,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Apr-13,Leonard Garcia,Cody McKenzie,L,W,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),0,0,7,7,36,39,0,0,2,2,0,4,0,0,0:20,4:28,0,0,6,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,11,23,25,28,0,0,2,6,0,0,0,0,0:00,3:55,3,15,5,8,1,12,4,7,2,2,1,1,0,1,0,0,1,13,1,4,0,0,1,1,2,2,3,3,0,0,12,62,23,44,0,0,1,5,0,0,0,0,0:00,0:48,12,62,19,40,9,58,17,35,2,2,1,4,1,2,1,1,10,60,15,34,2,2,3,5,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Apr-13,Steven Siler,Kurt Holobaugh,W,L,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),0,0,54,83,37,56,1,1,0,0,1,0,0,0,3:16,0:44,15,34,9,25,7,24,2,16,7,9,3,5,1,1,4,4,4,12,4,19,7,15,5,6,4,7,0,0,0,0,20,38,44,66,0,3,1,1,0,2,0,0,0:38,3:15,10,27,13,33,10,27,8,27,0,0,4,4,0,0,1,2,7,19,3,19,3,7,0,1,0,1,10,13,0,0,54,80,52,74,0,0,0,1,1,0,0,0,2:53,1:00,25,48,19,34,19,41,3,15,6,7,11,11,0,0,5,8,11,21,8,22,5,10,11,12,9,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Apr-13,Gian Villante,Ovince Saint Preux,L,W,Decision - Majority,3,0:33,3 Rnd (5-5-5),0,0,16,20,37,48,0,4,0,1,0,0,0,0,1:04,0:42,10,14,27,38,2,3,22,33,2,4,2,2,6,7,3,3,7,11,25,36,3,3,2,2,0,0,0,0,0,0,18,31,18,42,0,0,0,1,0,0,0,0,0:07,0:00,17,30,18,42,3,8,9,29,1,3,3,5,13,19,6,8,17,29,18,42,0,1,0,0,0,0,0,0,0,0,1,6,2,4,0,0,0,0,0,0,0,0,0:00,0:00,1,6,2,4,0,3,2,3,0,0,0,0,1,3,0,1,1,6,2,4,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Apr-13,Jim Miller,Pat Healy,NC,NC,Overturned,3,4:02,3 Rnd (5-5-5),0,0,25,41,31,53,1,1,2,2,0,0,1,0,1:45,1:22,18,34,13,34,14,29,11,29,1,2,2,4,3,3,0,1,6,18,5,20,2,5,4,7,10,11,4,7,0,0,11,18,51,65,0,0,2,3,0,1,0,0,1:06,2:57,5,12,24,37,3,9,16,29,1,1,7,7,1,2,1,1,1,8,6,10,2,2,8,10,2,2,10,17,0,0,5,12,53,66,0,0,1,2,0,1,0,0,0:11,2:46,4,11,16,24,1,7,14,21,1,2,1,2,2,2,1,1,4,11,9,13,0,0,4,5,0,0,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
